,State,Area_name,"Percent of adults with less than a high school diploma, 2016-20","Percent of adults with a high school diploma only, 2016-20","Percent of adults completing some college or associate's degree, 2016-20",Percent of adults with a bachelor's degree or higher 2016-20,PCTPOVALL_2020,Population 2020,Population 2021,Median_Household_Income_2020,Med_HH_Income_Percent_of_State_Total_2020,Unemployment_rate_2020,Average Precipitation,Average Temperature,rent
1587,MO,Lawrence County,15.2,39.2,29.7,15.9,15.2,"38,001","38,321","48,101",81.8,6.0,3.55,58.2,6856.066666666667
1588,MO,Lewis County,12.8,44.6,28.2,14.4,14.4,"10,032","10,000","42,710",72.6,4.9,2.77,55.5,6373.666666666667
1589,MO,Lincoln County,10.0,40.6,31.5,17.9,9.4,"59,574","61,586","70,054",119.1,6.1,3.09,56.3,10252.066666666668
1590,MO,Linn County,10.8,45.8,24.9,18.5,14.7,"11,874","11,843","47,506",80.8,6.1,2.99,55.7,6071.266666666666
1591,MO,Livingston County,12.4,39.7,29.0,19.0,12.8,"14,557","14,755","51,402",87.4,3.7,2.92,55.9,7019.266666666666
1592,MO,McDonald County,20.7,42.8,25.1,11.4,17.6,"23,303","23,383","45,446",77.3,5.1,3.57,59.3,6294.466666666666
1593,MO,Macon County,10.6,46.7,25.3,17.5,13.0,"15,209","15,183","49,013",83.3,4.8,3.0,55.3,6212.866666666667
1594,MO,Madison County,14.0,40.5,31.4,14.1,16.3,"12,626","12,652","45,002",76.5,6.5,3.29,56.8,6402.466666666666
1595,MO,Maries County,16.2,39.3,28.8,15.8,12.9,"8,432","8,406","47,698",81.1,4.9,3.36,57.4,6294.466666666666
1596,MO,Marion County,10.6,35.6,29.0,24.8,14.3,"28,525","28,518","54,230",92.2,4.8,2.82,55.9,6311.266666666666
1597,MO,Mercer County,11.3,41.5,28.1,19.2,13.6,"3,538","3,488","45,934",78.1,3.5,2.82,54.5,6438.466666666666
1598,MO,Miller County,12.5,39.8,28.7,19.0,13.9,"24,722","24,909","51,348",87.3,6.0,3.51,57.7,6779.266666666666
1599,MO,Mississippi County,22.8,43.0,21.8,12.5,19.1,"12,577","12,538","39,621",67.4,5.3,3.11,59.6,6709.666666666667
1600,MO,Moniteau County,14.7,41.6,24.8,19.0,11.6,"15,473","15,484","51,138",87.0,4.3,3.38,57.3,6388.066666666667
1601,MO,Monroe County,10.0,48.2,27.9,13.8,13.0,"8,666","8,712","48,661",82.7,5.9,2.93,55.9,6551.266666666666
1602,MO,Montgomery County,13.0,45.0,25.6,16.4,13.0,"11,322","11,415","56,447",96.0,4.9,3.14,56.4,6248.866666666667
1603,MO,Morgan County,21.7,39.5,26.2,12.6,15.0,"21,006","21,379","51,582",87.7,6.2,3.57,57.1,6544.066666666667
1604,MO,New Madrid County,18.6,46.6,22.8,12.0,18.9,"16,434","16,035","41,553",70.7,5.8,3.22,60.2,6085.666666666667
1605,MO,Newton County,12.1,35.1,31.2,21.6,13.9,"58,648","59,386","52,798",89.8,5.8,3.63,59.1,7348.066666666667
1606,MO,Nodaway County,6.7,38.0,27.9,27.4,15.2,"21,241","21,160","55,821",94.9,4.4,2.64,54.5,7189.666666666667
1607,MO,Oregon County,14.4,45.2,25.5,14.9,22.0,"8,635","8,631","37,835",64.3,6.8,3.22,57.7,6546.466666666666
1608,MO,Osage County,8.4,43.9,27.2,20.4,8.5,"13,274","13,379","62,679",106.6,3.6,3.29,57.5,6551.266666666666
1609,MO,Ozark County,19.0,39.6,29.7,11.7,20.3,"8,553","8,782","38,606",65.6,7.2,3.23,58.2,6431.266666666666
1610,MO,Pemiscot County,20.8,44.0,23.2,12.0,35.3,"15,661","15,236","34,498",58.7,8.0,3.14,60.8,6618.466666666666
1611,MO,Perry County,13.4,41.8,25.6,19.1,11.7,"18,956","18,922","55,605",94.5,5.5,3.06,57.3,7256.866666666667
1612,MO,Pettis County,12.4,35.3,33.8,18.5,15.5,"42,980","43,188","52,261",88.9,6.7,3.33,57.0,7376.866666666667
1613,MO,Phelps County,10.3,30.2,29.6,29.9,17.5,"44,638","44,937","50,420",85.7,4.7,3.32,57.2,7818.466666666666
1614,MO,Pike County,13.3,51.0,20.7,15.0,14.9,"17,587","17,761","51,255",87.2,5.3,3.07,55.9,6500.866666666667
1615,MO,Platte County,3.9,22.8,30.2,43.0,5.4,"106,718","108,569","86,924",147.8,5.4,2.87,56.6,10801.666666666666
1616,MO,Polk County,11.3,37.9,30.2,20.6,15.6,"31,519","32,043","50,691",86.2,4.7,3.52,58.0,6695.266666666666
1617,MO,Pulaski County,6.7,28.8,36.7,27.7,12.5,"53,955","53,816","59,126",100.5,5.6,3.43,57.5,9325.666666666666
1618,MO,Putnam County,7.2,43.7,28.7,20.4,15.2,"4,681","4,712","46,546",79.1,4.4,2.75,54.5,6635.266666666666
1619,MO,Ralls County,9.5,47.1,28.0,15.4,11.4,"10,355","10,361","57,061",97.0,4.4,2.92,56.0,7468.066666666667
1620,MO,Randolph County,11.4,36.9,33.8,17.9,12.1,"24,716","24,760","51,924",88.3,5.9,3.03,55.9,6601.666666666667
1621,MO,Ray County,11.3,47.1,27.5,14.1,10.0,"23,158","23,008","64,014",108.8,6.8,3.09,56.0,10801.666666666666
1622,MO,Reynolds County,21.1,36.9,26.6,15.4,19.4,"6,096","6,087","39,089",66.5,5.6,3.25,56.6,6335.266666666666
1623,MO,Ripley County,18.3,40.3,30.6,10.8,21.3,"10,679","10,617","37,771",64.2,7.8,3.16,58.7,6496.066666666667
1624,MO,St. Charles County,5.0,23.2,31.1,40.8,5.0,"405,262","409,981","90,567",154.0,5.1,3.01,57.2,10252.066666666668
1625,MO,St. Clair County,13.4,39.6,32.5,14.5,18.7,"9,284","9,376","41,486",70.5,6.2,3.54,58.6,6512.866666666667
1626,MO,Ste. Genevieve County,9.2,37.5,35.4,17.9,9.0,"18,479","18,588","58,618",99.7,4.9,3.05,57.1,7117.666666666667
1627,MO,St. Francois County,14.7,37.6,33.6,14.0,16.2,"66,922","67,541","48,476",82.4,7.0,3.14,56.4,6632.866666666667
1628,MO,St. Louis County,6.0,21.3,28.3,44.4,9.1,"1,004,125","997,187","68,964",117.3,6.3,2.95,57.7,10252.066666666668
1629,MO,Saline County,15.3,36.9,25.3,22.5,13.1,"23,333","23,289","52,850",89.9,4.5,3.14,56.7,6479.266666666666
1630,MO,Schuyler County,11.4,46.6,32.8,9.2,15.2,"4,032","4,025","46,191",78.5,5.8,2.83,54.3,6179.266666666666
1631,MO,Scotland County,20.3,40.6,24.2,14.9,14.3,"4,716","4,693","47,740",81.2,3.2,2.81,54.5,6433.666666666667
1632,MO,Scott County,15.2,38.1,26.9,19.8,14.6,"38,059","37,840","52,864",89.9,5.3,3.16,59.1,6757.666666666667
1633,MO,Shannon County,18.0,45.2,22.4,14.5,21.8,"7,031","7,106","37,599",63.9,7.2,3.23,57.0,6097.666666666667
1634,MO,Shelby County,10.0,42.4,28.2,19.4,14.6,"6,103","5,976","48,430",82.3,4.4,2.92,55.3,6712.066666666667
1635,MO,Stoddard County,20.2,42.4,25.1,12.3,16.8,"28,672","28,479","47,372",80.5,5.8,3.21,59.6,6066.466666666666
1636,MO,Stone County,11.3,33.3,35.6,19.8,14.2,"31,076","31,548","51,797",88.1,9.5,3.44,58.4,7763.266666666666
1637,MO,Sullivan County,14.5,47.7,22.7,15.2,15.6,"5,999","5,934","43,387",73.8,4.3,2.89,55.0,6841.666666666667
1638,MO,Taney County,9.7,34.4,34.7,21.2,15.6,"56,066","56,387","44,670",76.0,12.6,3.28,58.6,7324.066666666667
1639,MO,Texas County,15.6,39.2,30.4,14.8,20.3,"24,487","24,987","38,985",66.3,5.7,3.37,57.0,6774.466666666666
1640,MO,Vernon County,11.7,40.9,29.9,17.5,15.0,"19,707","19,595","45,874",78.0,4.4,3.48,59.2,6748.066666666667
1641,MO,Warren County,10.5,36.9,33.2,19.4,9.0,"35,532","36,518","69,678",118.5,5.6,3.15,56.5,10252.066666666668
1642,MO,Washington County,20.4,39.3,28.8,11.4,19.4,"23,514","23,502","42,683",72.6,7.1,3.08,56.2,6066.466666666666
1643,MO,Wayne County,18.8,43.3,28.0,9.9,23.2,"10,974","10,914","43,848",74.6,6.1,3.22,57.9,6107.266666666666
1644,MO,Webster County,13.2,37.6,31.6,17.7,15.0,"39,085","39,735","55,431",94.3,5.3,3.57,56.9,7885.666666666667
1645,MO,Worth County,9.8,44.1,27.8,18.3,13.8,"1,973","1,983","44,361",75.4,4.1,2.72,54.0,6476.866666666667
1646,MO,Wright County,19.1,41.3,28.7,11.0,18.3,"18,188","18,610","39,521",67.2,6.9,3.47,57.1,6313.666666666667
1649,MT,Beaverhead County,5.3,29.8,32.3,32.5,13.3,"9,371","9,524","52,613",91.1,3.9,1.38,38.5,7554.466666666666
1650,MT,Big Horn County,10.8,33.5,37.1,18.6,28.9,"13,124","12,957","42,823",74.2,7.2,1.25,45.7,7919.266666666666
1651,MT,Blaine County,10.3,28.0,37.2,24.5,20.9,"7,044","6,980","45,936",79.6,4.7,0.67,44.0,7110.466666666666
1652,MT,Broadwater County,5.6,25.9,41.3,27.2,9.1,"6,774","7,288","61,641",106.8,6.2,1.0,43.3,8372.866666666667
1653,MT,Carbon County,4.6,31.2,32.7,31.5,11.2,"10,473","10,847","62,465",108.2,5.8,1.34,42.8,10451.266666666666
1654,MT,Carter County,7.7,30.3,40.9,21.1,14.7,"1,415","1,428","48,286",83.6,2.8,0.93,44.9,7492.066666666667
1655,MT,Cascade County,7.6,31.5,33.6,27.3,13.5,"84,414","84,511","53,357",92.4,5.8,1.08,44.5,8708.866666666667
1656,MT,Chouteau County,7.0,35.8,28.2,29.0,15.1,"5,895","5,916","50,607",87.7,3.8,0.75,45.1,6949.666666666667
1657,MT,Custer County,6.3,28.9,37.1,27.7,11.5,"11,867","11,916","59,804",103.6,4.7,0.92,46.1,7100.866666666667
1658,MT,Daniels County,4.6,35.3,37.0,23.1,11.2,"1,661","1,686","50,312",87.2,2.8,0.66,41.9,7597.666666666667
1659,MT,Dawson County,7.3,29.0,38.8,24.9,10.8,"8,940","8,904","55,845",96.7,5.4,0.75,44.9,6976.066666666667
1660,MT,Deer Lodge County,10.1,37.7,32.2,20.0,17.9,"9,421","9,491","47,362",82.0,5.0,1.58,38.2,7813.666666666667
1661,MT,Fallon County,5.1,38.0,41.3,15.6,9.4,"3,049","3,017","62,597",108.4,3.9,0.9,45.1,7561.666666666667
1662,MT,Fergus County,5.4,31.4,36.0,27.2,13.6,"11,446","11,617","49,576",85.9,4.5,0.95,45.0,8264.866666666667
1663,MT,Flathead County,5.8,28.3,34.0,32.0,10.5,"104,357","108,454","58,959",102.1,7.7,2.84,39.9,9553.666666666666
1664,MT,Gallatin County,3.0,17.8,27.7,51.6,8.8,"118,960","122,713","70,029",121.3,4.9,1.72,40.5,10607.266666666666
1665,MT,Garfield County,3.5,41.0,34.6,20.9,15.0,"1,173","1,209","45,892",79.5,2.7,0.76,45.4,7348.066666666667
1666,MT,Glacier County,12.3,35.5,29.1,23.2,24.3,"13,778","13,785","40,817",70.7,9.5,1.64,40.6,6892.066666666667
1667,MT,Golden Valley County,7.7,36.6,34.0,21.8,18.6,823,831,"42,741",74.0,4.7,0.89,45.3,9587.266666666666
1668,MT,Granite County,6.9,29.4,32.6,31.1,12.7,"3,309","3,344","53,407",92.5,8.0,1.74,39.0,7235.266666666666
1669,MT,Hill County,7.8,30.2,35.3,26.7,18.9,"16,309","16,179","49,734",86.1,4.9,0.62,43.2,7508.866666666667
1670,MT,Jefferson County,5.0,27.5,32.2,35.2,6.7,"12,085","12,470","80,071",138.7,5.0,1.21,41.1,9191.266666666666
1671,MT,Judith Basin County,4.1,27.8,43.6,24.5,15.7,"2,023","2,044","50,610",87.7,4.7,1.11,42.7,7537.666666666667
1672,MT,Lake County,7.0,26.1,35.5,31.4,18.3,"31,134","32,033","52,493",90.9,6.1,1.81,42.9,7784.866666666667
1673,MT,Lewis and Clark County,4.4,23.3,29.8,42.5,10.2,"70,973","72,223","60,664",105.1,4.9,1.52,41.5,10232.866666666667
1674,MT,Liberty County,28.5,18.7,31.1,21.7,19.0,"1,959","1,946","53,415",92.5,2.7,0.55,43.2,7492.066666666667
1675,MT,Lincoln County,8.5,37.5,34.3,19.7,17.9,"19,677","20,525","42,501",73.6,10.0,2.83,41.1,7823.266666666666
1676,MT,McCone County,5.9,34.0,44.2,15.9,14.5,"1,729","1,718","46,755",81.0,2.8,0.75,44.8,7273.666666666667
1677,MT,Madison County,4.0,27.1,35.1,33.8,9.9,"8,623","8,917","58,201",100.8,5.0,1.59,40.2,8524.066666666668
1678,MT,Meagher County,5.6,39.9,28.2,26.2,16.6,"1,927","1,964","43,666",75.6,4.6,1.36,40.3,7537.666666666667
1679,MT,Mineral County,8.5,35.6,34.0,21.9,14.9,"4,535","4,860","57,169",99.0,10.0,2.99,42.0,7597.666666666667
1680,MT,Missoula County,4.2,20.7,30.8,44.2,11.8,"117,922","119,533","63,409",109.8,6.1,2.12,41.2,11087.266666666666
1681,MT,Musselshell County,8.7,41.1,32.6,17.6,15.4,"4,730","4,896","50,533",87.5,6.0,0.9,46.4,9116.866666666667
1682,MT,Park County,4.6,27.9,35.4,32.1,10.9,"17,191","17,473","56,657",98.1,7.3,1.82,39.5,9575.266666666666
1683,MT,Petroleum County,1.4,38.0,34.1,26.5,15.0,496,519,"38,661",67.0,3.3,0.75,46.9,8756.866666666667
1684,MT,Phillips County,8.2,38.2,35.4,18.2,14.9,"4,217","4,192","46,821",81.1,4.8,0.65,45.0,7487.266666666666
1685,MT,Pondera County,6.8,29.9,39.0,24.2,18.5,"5,898","5,994","49,447",85.7,4.8,0.92,42.8,7890.466666666666
1686,MT,Powder River County,6.6,30.6,39.0,23.7,12.6,"1,694","1,702","60,462",104.7,3.1,1.03,46.1,7235.266666666666
1687,MT,Powell County,9.6,41.7,31.0,17.7,16.5,"6,946","6,999","52,904",91.6,4.6,1.81,39.7,7398.466666666666
1688,MT,Prairie County,12.9,27.4,32.2,27.6,12.8,"1,088","1,091","48,577",84.1,6.6,0.78,45.5,7492.066666666667
1689,MT,Ravalli County,8.3,29.3,34.0,28.4,11.3,"44,174","45,959","58,781",101.8,5.7,2.18,40.2,8754.466666666667
1690,MT,Richland County,5.8,38.3,37.4,18.5,8.0,"11,491","11,283","69,169",119.8,6.3,0.8,44.6,9397.666666666666
1691,MT,Roosevelt County,11.1,32.2,38.0,18.7,23.8,"10,794","10,821","43,256",74.9,5.9,0.7,43.8,6923.266666666666
1692,MT,Rosebud County,9.6,31.6,40.9,17.8,17.5,"8,329","8,124","54,991",95.3,5.5,0.96,46.0,7588.066666666667
1693,MT,Sanders County,10.0,38.9,32.0,19.0,16.3,"12,400","12,959","45,805",79.3,7.7,2.58,42.9,7050.466666666666
1694,MT,Sheridan County,6.6,36.7,31.4,25.3,11.8,"3,539","3,527","50,658",87.7,4.7,0.71,42.7,7124.866666666667
1695,MT,Silver Bow County,6.5,34.6,31.4,27.5,13.2,"35,133","35,411","54,324",94.1,6.5,1.3,39.8,7492.066666666667
1696,MT,Stillwater County,6.6,33.7,33.4,26.3,7.8,"8,963","9,044","73,044",126.5,4.9,1.35,44.3,7660.066666666667
1697,MT,Sweet Grass County,4.4,34.8,39.0,21.7,9.3,"3,678","3,723","58,746",101.8,3.5,1.34,43.3,8624.866666666667
1698,MT,Teton County,7.3,32.6,34.6,25.4,12.4,"6,226","6,269","55,399",96.0,4.3,1.07,42.7,7732.066666666667
1699,MT,Toole County,13.0,35.6,29.1,22.3,15.8,"4,971","5,011","49,568",85.9,4.8,0.57,43.3,7739.266666666666
1700,MT,Treasure County,8.7,32.5,30.6,28.2,12.5,762,768,"56,919",98.6,3.5,1.02,46.5,8003.266666666666
1701,MT,Valley County,6.5,34.2,40.0,19.3,13.4,"7,578","7,537","46,766",81.0,4.2,0.67,43.6,6769.666666666667
1702,MT,Wheatland County,12.2,36.5,31.7,19.6,20.9,"2,069","2,059","39,462",68.4,7.0,0.92,43.6,7492.066666666667
1703,MT,Wibaux County,9.1,36.0,31.7,23.1,11.7,937,934,"51,368",89.0,4.9,0.88,45.1,8756.866666666667
1704,MT,Yellowstone County,5.2,29.3,32.7,32.8,10.6,"164,731","167,146","58,374",101.1,5.3,1.05,46.9,10451.266666666666
1707,NE,Adams County,9.1,27.0,38.3,25.6,10.2,"31,205","31,027","54,445",84.1,3.9,1.51,52.7,8027.266666666666
1708,NE,Antelope County,8.0,34.4,39.5,18.0,10.4,"6,295","6,279","54,136",83.6,2.2,1.6,50.8,7117.666666666667
1709,NE,Arthur County,4.2,26.7,45.0,24.1,12.3,434,439,"52,500",81.1,5.1,1.08,49.2,9414.466666666667
1710,NE,Banner County,2.8,23.9,46.7,26.7,10.1,674,692,"59,511",91.9,2.8,1.07,47.7,7470.466666666666
1711,NE,Blaine County,5.9,40.2,30.9,23.1,13.3,431,461,"52,780",81.5,3.5,1.38,50.5,7273.666666666667
1712,NE,Boone County,5.5,37.6,37.9,19.0,8.7,"5,379","5,386","56,719",87.6,2.4,1.58,51.0,7096.066666666667
1713,NE,Box Butte County,8.8,32.5,41.0,17.7,9.5,"10,842","10,604","62,621",96.7,4.6,1.03,47.5,7019.266666666666
1714,NE,Boyd County,3.8,43.2,34.8,18.3,12.9,"1,810","1,789","51,082",78.9,2.7,1.47,51.1,7076.866666666667
1715,NE,Brown County,4.5,36.6,34.7,24.2,10.8,"2,903","2,908","52,962",81.8,2.7,1.39,50.3,8166.466666666666
1716,NE,Buffalo County,8.0,25.0,33.3,33.8,9.5,"50,084","50,339","68,925",106.5,3.9,1.5,51.8,9167.266666666666
1717,NE,Burt County,9.1,35.1,33.6,22.3,11.5,"6,722","6,709","51,488",79.5,3.8,1.97,51.9,7609.666666666667
1718,NE,Butler County,7.6,35.6,33.0,23.7,7.5,"8,369","8,444","63,640",98.3,3.3,1.79,52.6,7235.266666666666
1719,NE,Cass County,5.4,28.8,36.4,29.4,5.9,"26,598","27,017","70,106",108.3,4.3,2.08,53.9,10312.066666666668
1720,NE,Cedar County,6.5,34.8,37.7,21.0,8.5,"8,380","8,330","61,673",95.3,2.7,1.69,50.8,7076.866666666667
1721,NE,Chase County,11.0,26.2,40.6,22.2,8.2,"3,893","3,826","61,282",94.7,1.7,1.11,51.3,7048.066666666667
1722,NE,Cherry County,3.1,32.8,40.2,23.9,11.4,"5,455","5,458","53,483",82.6,2.4,1.21,48.8,7295.266666666666
1723,NE,Cheyenne County,5.4,31.3,37.8,25.5,10.0,"9,468","9,529","55,172",85.2,4.3,1.03,49.0,7091.266666666666
1724,NE,Clay County,7.2,35.5,37.4,19.9,9.1,"6,104","6,078","63,427",98.0,3.2,1.65,53.0,7276.066666666667
1725,NE,Colfax County,29.9,27.6,27.5,14.9,8.2,"10,582","10,498","63,424",98.0,2.8,1.79,52.1,6952.066666666667
1726,NE,Cuming County,10.0,37.6,29.4,23.1,7.9,"9,013","8,984","54,725",84.5,2.5,1.84,51.6,6959.266666666666
1727,NE,Custer County,5.2,32.4,37.7,24.7,9.8,"10,545","10,460","57,873",89.4,2.7,1.42,50.5,6762.466666666666
1728,NE,Dakota County,22.8,33.7,28.8,14.7,9.9,"21,582","21,241","61,220",94.6,4.7,1.76,51.2,8305.666666666666
1729,NE,Dawes County,6.0,21.9,33.9,38.2,14.7,"8,199","8,148","52,637",81.3,2.7,1.18,48.2,7696.066666666667
1730,NE,Dawson County,20.9,30.4,32.0,16.7,8.6,"24,111","23,898","61,043",94.3,3.3,1.43,51.8,7717.666666666667
1731,NE,Deuel County,10.1,29.3,39.8,20.7,10.3,"1,838","1,865","51,261",79.2,3.1,1.05,50.2,7189.666666666667
1732,NE,Dixon County,12.7,33.0,31.8,22.5,7.9,"5,606","5,545","60,437",93.4,3.2,1.73,51.0,8305.666666666666
1733,NE,Dodge County,11.0,36.0,33.2,19.7,9.7,"37,167","37,103","62,491",96.5,3.4,1.92,52.4,9018.466666666667
1734,NE,Douglas County,9.2,21.2,29.4,40.2,9.8,"584,526","585,008","65,788",101.6,5.0,2.02,53.3,10312.066666666668
1735,NE,Dundy County,12.1,23.8,36.0,28.1,12.2,"1,654","1,635","50,299",77.7,2.1,1.1,52.1,7470.466666666666
1736,NE,Fillmore County,6.8,33.0,37.8,22.4,8.5,"5,551","5,546","59,309",91.6,2.7,1.81,53.5,7100.866666666667
1737,NE,Franklin County,6.9,36.1,38.7,18.3,10.4,"2,889","2,903","49,104",75.9,3.3,1.42,53.6,7499.266666666666
1738,NE,Frontier County,5.1,27.8,44.1,23.0,13.0,"2,519","2,555","59,061",91.2,2.8,1.3,52.0,6772.066666666667
1739,NE,Furnas County,10.3,32.8,37.9,19.0,10.0,"4,636","4,604","50,762",78.4,2.7,1.34,53.2,6798.466666666666
1740,NE,Gage County,9.5,35.3,34.5,20.7,8.5,"21,704","21,616","61,283",94.7,3.9,2.11,54.2,7830.466666666666
1741,NE,Garden County,5.6,32.1,39.1,23.1,13.9,"1,874","1,847","41,221",63.7,3.5,1.05,48.8,6851.266666666666
1742,NE,Garfield County,4.1,28.2,38.4,29.3,11.6,"1,813","1,839","49,951",77.2,2.0,1.46,50.3,6851.266666666666
1743,NE,Gosper County,5.2,28.8,37.0,29.1,7.9,"1,893","1,824","62,698",96.9,2.5,1.38,52.5,7648.066666666667
1744,NE,Grant County,7.2,37.6,32.2,23.0,9.2,611,579,"62,487",96.5,1.9,1.14,48.2,7470.466666666666
1745,NE,Greeley County,6.9,35.9,40.2,17.0,12.2,"2,188","2,169","50,068",77.3,2.9,1.51,51.0,6762.466666666666
1746,NE,Hall County,14.8,30.0,34.0,21.2,11.8,"62,895","61,979","54,110",83.6,5.6,1.49,52.3,7933.666666666667
1747,NE,Hamilton County,3.6,30.3,41.5,24.6,6.7,"9,429","9,386","73,759",113.9,3.6,1.56,52.7,7768.066666666667
1748,NE,Harlan County,6.6,26.9,42.6,23.8,9.9,"3,073","3,091","55,010",85.0,2.8,1.42,53.7,6798.466666666666
1749,NE,Hayes County,7.8,27.4,46.1,18.7,14.7,856,843,"54,280",83.8,2.2,1.25,51.8,8502.466666666667
1750,NE,Hitchcock County,6.5,31.2,46.5,15.8,12.0,"2,616","2,586","48,475",74.9,3.4,1.22,52.8,7276.066666666667
1751,NE,Holt County,6.0,31.8,38.0,24.2,10.9,"10,127","10,049","56,777",87.7,2.4,1.48,50.5,7669.666666666667
1752,NE,Hooker County,6.2,33.7,35.3,24.8,7.9,711,734,"53,234",82.2,2.7,1.19,49.3,7470.466666666666
1753,NE,Howard County,4.0,39.1,35.2,21.7,8.8,"6,475","6,531","54,291",83.9,4.3,1.47,51.9,7192.066666666667
1754,NE,Jefferson County,9.6,37.8,34.3,18.3,9.9,"7,240","7,176","55,414",85.6,2.7,1.89,54.1,6865.666666666667
1755,NE,Johnson County,12.4,44.9,24.1,18.7,12.3,"5,290","5,316","55,062",85.1,3.8,2.24,54.3,6920.866666666667
1756,NE,Kearney County,6.0,28.1,39.5,26.4,7.6,"6,688","6,674","62,260",96.2,3.1,1.39,52.5,8250.466666666667
1757,NE,Keith County,10.0,28.3,42.4,19.3,11.7,"8,335","8,279","57,307",88.5,3.1,1.03,50.7,6822.466666666666
1758,NE,Keya Paha County,4.3,30.8,39.5,25.5,17.3,769,787,"47,053",72.7,2.2,1.37,50.3,7158.466666666666
1759,NE,Kimball County,10.2,38.6,38.0,13.2,11.0,"3,434","3,412","46,782",72.3,3.5,0.96,47.3,7667.266666666666
1760,NE,Knox County,7.1,35.4,37.8,19.7,13.6,"8,391","8,401","51,296",79.2,2.9,1.61,51.0,7458.466666666666
1761,NE,Lancaster County,6.8,21.1,32.4,39.8,9.4,"322,608","324,514","65,819",101.7,4.1,1.98,53.8,9164.866666666667
1762,NE,Lincoln County,6.4,29.2,42.8,21.6,9.4,"34,676","34,133","62,948",97.2,3.9,1.23,51.0,7708.066666666667
1763,NE,Logan County,4.9,25.3,46.7,23.2,9.3,716,687,"56,283",86.9,2.5,1.28,50.2,7098.466666666666
1764,NE,Loup County,1.8,35.5,42.1,20.6,15.1,607,604,"56,291",87.0,3.2,1.39,50.2,6894.466666666666
1765,NE,McPherson County,7.6,25.8,42.8,23.8,13.1,399,379,"54,876",84.8,2.5,1.14,49.8,7470.466666666666
1766,NE,Madison County,9.2,31.0,36.1,23.7,10.6,"35,585","35,337","56,970",88.0,3.7,1.6,51.2,7837.666666666667
1767,NE,Merrick County,6.5,37.1,39.3,17.0,9.6,"7,668","7,665","58,437",90.3,3.8,1.55,52.4,7374.466666666666
1768,NE,Morrill County,10.6,34.1,33.3,22.1,12.5,"4,555","4,574","54,879",84.8,3.5,0.96,48.5,7643.266666666666
1769,NE,Nance County,6.4,35.8,39.5,18.4,11.4,"3,380","3,390","52,534",81.2,3.1,1.59,51.9,7398.466666666666
1770,NE,Nemaha County,8.9,30.0,33.1,28.0,11.8,"7,074","7,064","55,574",85.8,3.5,2.43,54.9,7192.066666666667
1771,NE,Nuckolls County,7.2,31.6,37.7,23.5,9.8,"4,095","4,060","60,636",93.7,2.7,1.67,53.6,7151.266666666666
1772,NE,Otoe County,7.7,34.1,32.9,25.4,8.4,"15,912","15,930","68,443",105.7,3.5,2.19,54.3,8130.466666666666
1773,NE,Pawnee County,16.2,38.3,29.9,15.6,12.7,"2,544","2,548","49,089",75.8,2.7,2.32,54.7,6892.066666666667
1774,NE,Perkins County,10.6,24.5,38.4,26.5,10.0,"2,858","2,832","58,925",91.0,1.8,1.07,50.8,7556.866666666667
1775,NE,Phelps County,7.5,27.3,39.6,25.6,11.3,"8,968","8,937","61,442",94.9,2.9,1.43,52.5,7681.666666666667
1776,NE,Pierce County,5.2,33.6,36.8,24.5,8.2,"7,317","7,313","56,484",87.3,3.2,1.64,50.7,6899.266666666666
1777,NE,Platte County,10.0,29.6,37.0,23.4,6.6,"34,296","34,241","62,776",97.0,3.6,1.64,51.8,8411.266666666666
1778,NE,Polk County,9.8,34.7,36.3,19.2,7.3,"5,214","5,174","59,159",91.4,3.0,1.68,52.7,6923.266666666666
1779,NE,Red Willow County,6.7,30.0,40.1,23.2,9.5,"10,702","10,623","55,657",86.0,3.2,1.23,52.9,7019.266666666666
1780,NE,Richardson County,7.0,38.1,36.1,18.8,9.5,"7,871","7,759","51,874",80.1,3.2,2.46,55.3,7079.266666666666
1781,NE,Rock County,3.4,31.0,35.9,29.7,13.3,"1,262","1,264","48,461",74.9,2.0,1.41,50.1,7098.466666666666
1782,NE,Saline County,18.0,31.0,31.9,19.2,8.0,"14,292","14,192","63,655",98.3,3.5,1.89,53.7,9035.266666666666
1783,NE,Sarpy County,4.5,21.4,33.6,40.5,4.9,"190,604","193,418","83,104",128.4,4.0,2.01,53.7,10312.066666666668
1784,NE,Saunders County,6.0,29.8,36.6,27.7,5.7,"22,278","22,787","72,526",112.0,3.6,1.93,53.1,8533.666666666666
1785,NE,Scotts Bluff County,11.3,29.3,36.3,23.1,12.4,"36,084","35,745","53,956",83.3,4.1,0.98,48.4,8276.866666666667
1786,NE,Seward County,5.3,28.3,35.7,30.7,6.8,"17,609","17,603","72,456",111.9,4.0,1.86,53.2,7729.666666666667
1787,NE,Sheridan County,10.9,34.4,34.3,20.4,13.8,"5,127","5,095","52,051",80.4,2.3,1.15,47.6,7676.866666666667
1788,NE,Sherman County,7.4,32.3,38.8,21.6,11.4,"2,959","2,964","49,684",76.7,3.1,1.52,51.2,7232.866666666667
1789,NE,Sioux County,4.8,27.3,41.2,26.7,15.3,"1,135","1,143","51,831",80.1,2.2,1.08,46.8,7444.066666666667
1790,NE,Stanton County,4.8,31.7,43.7,19.8,6.9,"5,842","5,816","64,087",99.0,3.2,1.69,51.4,7688.866666666667
